Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
10,Exit long,2023-11-13 14:00,Exit,15554.75,1,31141,-32.74,-0.11,21.38,0.07,-32.12,-0.10,-268.9,-0.54
10,Entry long,2023-11-13 13:45,Long,15570.5,1,31141,-32.74,-0.11,21.38,0.07,-32.12,-0.10,-268.9,-0.54
11,Exit long,2023-11-14 15:05,Exit,15898.25,1,31745.5,49.76,0.16,50.38,0.16,-2.12,-0.01,-219.14,-0.44
11,Entry long,2023-11-14 14:45,Long,15872.75,1,31745.5,49.76,0.16,50.38,0.16,-2.12,-0.01,-219.14,-0.44
12,Exit long,2023-11-16 15:45,Exit,15902,1,31741.5,61.26,0.19,61.88,0.19,-19.12,-0.06,-157.88,-0.32
12,Entry long,2023-11-16 14:40,Long,15870.75,1,31741.5,61.26,0.19,61.88,0.19,-19.12,-0.06,-157.88,-0.32
13,Exit long,2023-12-19 09:35,Exit,16964,1,33949.5,-22.74,-0.07,21.38,0.06,-22.12,-0.07,-180.62,-0.36
13,Entry long,2023-12-19 09:35,Long,16974.75,1,33949.5,-22.74,-0.07,21.38,0.06,-22.12,-0.07,-180.62,-0.36
14,Exit long,2023-12-19 15:55,Exit,17022.75,1,33994.5,49.76,0.15,50.38,0.15,-25.62,-0.08,-130.86,-0.26
14,Entry long,2023-12-19 13:40,Long,16997.25,1,33994.5,49.76,0.15,50.38,0.15,-25.62,-0.08,-130.86,-0.26
15,Exit long,2024-02-05 09:35,Exit,17720.5,1,35465.5,-25.74,-0.07,7.38,0.02,-25.12,-0.07,-156.6,-0.31
15,Entry long,2024-02-05 09:35,Long,17732.75,1,35465.5,-25.74,-0.07,7.38,0.02,-25.12,-0.07,-156.6,-0.31
16,Exit long,2024-02-08 14:00,Exit,17857.75,1,35748,-33.74,-0.09,35.88,0.10,-33.12,-0.09,-190.34,-0.38
16,Entry long,2024-02-08 13:15,Long,17874,1,35748,-33.74,-0.09,35.88,0.10,-33.12,-0.09,-190.34,-0.38
17,Exit long,2024-02-09 10:30,Exit,17977.75,1,35884,70.26,0.20,70.88,0.20,-29.62,-0.08,-120.08,-0.24
17,Entry long,2024-02-09 10:10,Long,17942,1,35884,70.26,0.20,70.88,0.20,-29.62,-0.08,-120.08,-0.24
18,Exit long,2024-02-22 09:50,Exit,17925.75,1,35892,-41.74,-0.12,47.88,0.13,-41.12,-0.11,-161.82,-0.32
18,Entry long,2024-02-22 09:50,Long,17946,1,35892,-41.74,-0.12,47.88,0.13,-41.12,-0.11,-161.82,-0.32
19,Exit long,2024-02-26 11:05,Exit,18004,1,36047.5,-40.74,-0.11,33.88,0.09,-40.12,-0.11,-202.56,-0.41
19,Entry long,2024-02-26 10:20,Long,18023.75,1,36047.5,-40.74,-0.11,33.88,0.09,-40.12,-0.11,-202.56,-0.41
20,Exit long,2024-02-26 13:15,Exit,18017.25,1,36069,-35.74,-0.10,19.38,0.05,-35.12,-0.10,-238.3,-0.48
20,Entry long,2024-02-26 13:10,Long,18034.5,1,36069,-35.74,-0.10,19.38,0.05,-35.12,-0.10,-238.3,-0.48
21,Exit long,2024-03-21 10:10,Exit,18640.25,1,37324.5,-45.24,-0.12,8.88,0.02,-44.62,-0.12,-283.54,-0.57
21,Entry long,2024-03-21 10:10,Long,18662.25,1,37324.5,-45.24,-0.12,8.88,0.02,-44.62,-0.12,-283.54,-0.57
22,Exit long,2024-03-21 10:30,Exit,18639,1,37324,-47.24,-0.13,50.38,0.13,-46.62,-0.12,-330.78,-0.66
22,Entry long,2024-03-21 10:20,Long,18662,1,37324,-47.24,-0.13,50.38,0.13,-46.62,-0.12,-330.78,-0.66
23,Exit long,2024-03-21 10:55,Exit,18643.75,1,37337.5,-51.24,-0.14,0,0.00,-50.62,-0.14,-382.02,-0.76
23,Entry long,2024-03-21 10:50,Long,18668.75,1,37337.5,-51.24,-0.14,0,0.00,-50.62,-0.14,-382.02,-0.76
24,Exit long,2024-04-08 11:00,Exit,18331.75,1,36716,-53.74,-0.15,38.38,0.10,-53.12,-0.14,-435.76,-0.87
24,Entry long,2024-04-08 10:35,Long,18358,1,36716,-53.74,-0.15,38.38,0.10,-53.12,-0.14,-435.76,-0.87
