Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
68,Exit long,2025-08-07 18:00,LC X,3518.1,1,34674,504,1.45,505.5,1.46,-46.5,-0.13,2002,4.00
68,Entry long,2025-08-07 15:45,LC,3467.4,1,34674,504,1.45,505.5,1.46,-46.5,-0.13,2002,4.00
69,Exit long,2025-08-14 04:00,Inst X,3390.5,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,1918,3.84
69,Entry long,2025-08-12 21:15,Inst,3398.6,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,1918,3.84
70,Exit long,2025-08-15 05:00,Inst X,3384.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,1835,3.67
70,Entry long,2025-08-15 04:00,Inst,3392.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,1835,3.67
71,Exit long,2025-08-19 10:45,Inst X,3368.8,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,1725,3.45
71,Entry long,2025-08-17 20:15,Inst,3379.5,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,1725,3.45
72,Exit long,2025-08-21 22:00,VWAP X,3376.9,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,1608,3.22
72,Entry long,2025-08-21 10:15,VWAP,3388.3,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,1608,3.22
73,Exit long,2025-09-03 09:15,VWAP X,3623.1,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,2233,4.47
73,Entry long,2025-09-02 10:15,VWAP,3560.3,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,2233,4.47
74,Exit long,2025-09-12 11:00,VWAP X,3679.6,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2127,4.25
74,Entry long,2025-09-12 10:15,VWAP,3689.9,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2127,4.25
75,Exit long,2025-09-18 21:45,Inst X,3668.1,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,1992,3.98
75,Entry long,2025-09-18 21:15,Inst,3681.3,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,1992,3.98
76,Exit long,2025-09-19 02:30,Inst X,3675.8,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,1877,3.75
76,Entry long,2025-09-18 23:30,Inst,3687,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,1877,3.75
77,Exit long,2025-09-23 04:30,Inst X,3800,1,36851,1146,3.11,1147.5,3.11,-92.5,-0.25,3023,6.05
77,Entry long,2025-09-19 03:30,Inst,3685.1,1,36851,1146,3.11,1147.5,3.11,-92.5,-0.25,3023,6.05
78,Exit long,2025-09-25 08:45,Inst X,3763.7,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2892,5.78
78,Entry long,2025-09-25 02:15,Inst,3776.5,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2892,5.78
79,Exit long,2025-09-25 23:00,LC X,3764.8,1,37870,-225,-0.59,23.5,0.06,-223.5,-0.59,2667,5.33
79,Entry long,2025-09-25 14:45,LC,3787,1,37870,-225,-0.59,23.5,0.06,-223.5,-0.59,2667,5.33
80,Exit long,2025-10-02 23:00,Inst X,3868.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2524,5.05
80,Entry long,2025-10-02 22:00,Inst,3882.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2524,5.05
81,Exit long,2025-10-06 20:15,Inst X,4000,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,3698,7.40
81,Entry long,2025-10-03 02:15,Inst,3882.3,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,3698,7.40
82,Exit long,2025-10-10 08:45,Inst X,3996.8,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,3532,7.06
82,Entry long,2025-10-10 05:15,Inst,4013.1,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,3532,7.06
83,Exit long,2025-10-16 18:15,LC X,4386,1,43218,639,1.48,640.5,1.48,-5.5,-0.01,4171,8.34
83,Entry long,2025-10-16 16:00,LC,4321.8,1,43218,639,1.48,640.5,1.48,-5.5,-0.01,4171,8.34
84,Exit long,2025-10-28 22:30,Inst X,3967.6,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,3900,7.80
84,Entry long,2025-10-28 20:45,Inst,3994.4,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,3900,7.80
85,Exit long,2025-11-03 18:00,VWAP X,4005.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,3607,7.21
85,Entry long,2025-11-03 10:00,VWAP,4034.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,3607,7.21
86,Exit long,2025-11-10 07:15,Inst X,4100,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,4807,9.61
86,Entry long,2025-11-04 23:45,Inst,3979.7,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,4807,9.61
87,Exit long,2025-11-19 01:00,Inst X,4100,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,5439,10.88
87,Entry long,2025-11-18 03:45,Inst,4036.5,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,5439,10.88
