Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
180,Exit long,2024-10-29 01:20,WL-X,2764.4,1,27677,-36,-0.13,8.5,0.03,-34.5,-0.12,-721,-1.44
180,Entry long,2024-10-29 01:05,W-Long,2767.7,1,27677,-36,-0.13,8.5,0.03,-34.5,-0.12,-721,-1.44
181,Exit long,2024-10-31 09:20,WL-X,2777.2,1,27836,-67,-0.24,180.5,0.65,-65.5,-0.24,-788,-1.58
181,Entry long,2024-10-29 13:05,W-Long,2783.6,1,27836,-67,-0.24,180.5,0.65,-65.5,-0.24,-788,-1.58
182,Exit long,2024-12-02 20:25,WL-X,2661.5,1,26646,-34,-0.13,35.5,0.13,-32.5,-0.12,-822,-1.64
182,Entry long,2024-12-02 18:30,W-Long,2664.6,1,26646,-34,-0.13,35.5,0.13,-32.5,-0.12,-822,-1.64
183,Exit long,2024-12-02 23:45,WL-X,2661.2,1,26650,-41,-0.15,0,0.00,-39.5,-0.15,-863,-1.73
183,Entry long,2024-12-02 23:05,W-Long,2665,1,26650,-41,-0.15,0,0.00,-39.5,-0.15,-863,-1.73
184,Exit long,2024-12-03 03:05,WL-X,2663.3,1,26673,-43,-0.16,52.5,0.20,-41.5,-0.16,-906,-1.81
184,Entry long,2024-12-03 01:10,W-Long,2667.3,1,26673,-43,-0.16,52.5,0.20,-41.5,-0.16,-906,-1.81
185,Exit long,2024-12-04 02:20,WL-X,2666.6,1,26688,-25,-0.09,46.5,0.17,-23.5,-0.09,-931,-1.86
185,Entry long,2024-12-03 23:50,W-Long,2668.8,1,26688,-25,-0.09,46.5,0.17,-23.5,-0.09,-931,-1.86
186,Exit long,2024-12-09 04:45,WL-X,2677.2,1,26637,132,0.50,133.5,0.50,-1.5,-0.01,-799,-1.60
186,Entry long,2024-12-09 01:45,W-Long,2663.7,1,26637,132,0.50,133.5,0.50,-1.5,-0.01,-799,-1.60
187,Exit long,2024-12-10 03:05,WL-X,2685.1,1,26902,-54,-0.20,64.5,0.24,-52.5,-0.20,-853,-1.71
187,Entry long,2024-12-09 21:00,W-Long,2690.2,1,26902,-54,-0.20,64.5,0.24,-52.5,-0.20,-853,-1.71
188,Exit long,2024-12-10 21:30,WL-X,2737.5,1,27210,162,0.60,163.5,0.60,-40.5,-0.15,-691,-1.38
188,Entry long,2024-12-10 12:55,W-Long,2721,1,27210,162,0.60,163.5,0.60,-40.5,-0.15,-691,-1.38
189,Exit long,2024-12-11 00:05,WL-X,2734.4,1,27401,-60,-0.22,5.5,0.02,-58.5,-0.21,-751,-1.50
189,Entry long,2024-12-10 22:20,W-Long,2740.1,1,27401,-60,-0.22,5.5,0.02,-58.5,-0.21,-751,-1.50
190,Exit long,2024-12-16 22:10,WL-X,2669.5,1,26724,-32,-0.12,32.5,0.12,-30.5,-0.11,-783,-1.57
190,Entry long,2024-12-16 20:05,W-Long,2672.4,1,26724,-32,-0.12,32.5,0.12,-30.5,-0.11,-783,-1.57
191,Exit long,2024-12-17 23:10,WL-X,2657.3,1,26622,-52,-0.20,52.5,0.20,-50.5,-0.19,-835,-1.67
191,Entry long,2024-12-17 13:00,W-Long,2662.2,1,26622,-52,-0.20,52.5,0.20,-50.5,-0.19,-835,-1.67
192,Exit short,2024-12-27 01:20,MS-X,2651.4,1,26490,-27,-0.10,15.5,0.06,-25.5,-0.10,-862,-1.72
