Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
34,Entry long,2023-10-13 13:35,Long,1940.7,1,19407,35.76,0.18,36.38,0.19,-1.62,-0.01,177.84,0.36
35,Exit long,2023-10-16 09:50,Exit,1931.7,1,19339,-23.24,-0.12,0.38,0.00,-22.62,-0.12,154.6,0.31
35,Entry long,2023-10-16 09:50,Long,1933.9,1,19339,-23.24,-0.12,0.38,0.00,-22.62,-0.12,154.6,0.31
36,Exit long,2023-10-16 10:05,Exit,1929,1,19314,-25.24,-0.13,1.38,0.01,-24.62,-0.13,129.36,0.26
36,Entry long,2023-10-16 09:55,Long,1931.4,1,19314,-25.24,-0.13,1.38,0.01,-24.62,-0.13,129.36,0.26
37,Exit long,2023-10-16 13:15,Exit,1934.1,1,19352,-12.24,-0.06,0.38,0.00,-11.62,-0.06,117.12,0.23
37,Entry long,2023-10-16 13:05,Long,1935.2,1,19352,-12.24,-0.06,0.38,0.00,-11.62,-0.06,117.12,0.23
38,Exit long,2023-10-17 10:40,Exit,1937.4,1,19399,-26.24,-0.14,6.38,0.03,-25.62,-0.13,90.88,0.18
38,Entry long,2023-10-17 10:25,Long,1939.9,1,19399,-26.24,-0.14,6.38,0.03,-25.62,-0.13,90.88,0.18
39,Exit long,2023-10-19 10:10,Exit,1962.6,1,19649,-24.24,-0.12,3.38,0.02,-23.62,-0.12,66.64,0.13
39,Entry long,2023-10-19 10:05,Long,1964.9,1,19649,-24.24,-0.12,3.38,0.02,-23.62,-0.12,66.64,0.13
40,Exit long,2023-10-19 13:55,Exit,1985.3,1,19791,60.76,0.31,61.38,0.31,-2.62,-0.01,127.4,0.25
40,Entry long,2023-10-19 13:25,Long,1979.1,1,19791,60.76,0.31,61.38,0.31,-2.62,-0.01,127.4,0.25
41,Exit long,2023-10-20 10:15,Exit,1997,1,19991,-22.24,-0.11,40.38,0.20,-21.62,-0.11,105.16,0.21
41,Entry long,2023-10-20 10:00,Long,1999.1,1,19991,-22.24,-0.11,40.38,0.20,-21.62,-0.11,105.16,0.21
42,Exit long,2023-10-24 13:50,Exit,1987.3,1,19888,-16.24,-0.08,0,0.00,-15.62,-0.08,88.92,0.18
42,Entry long,2023-10-24 13:50,Long,1988.8,1,19888,-16.24,-0.08,0,0.00,-15.62,-0.08,88.92,0.18
43,Exit long,2023-10-27 14:10,Exit,2012.2,1,20082,38.76,0.19,39.38,0.20,-1.62,-0.01,127.68,0.26
43,Entry long,2023-10-27 14:05,Long,2008.2,1,20082,38.76,0.19,39.38,0.20,-1.62,-0.01,127.68,0.26
44,Exit long,2023-10-27 14:40,Exit,2012.4,1,20148,-25.24,-0.13,41.38,0.21,-24.62,-0.12,102.44,0.20
44,Entry long,2023-10-27 14:15,Long,2014.8,1,20148,-25.24,-0.13,41.38,0.21,-24.62,-0.12,102.44,0.20
45,Exit long,2023-10-31 10:10,Exit,2014.8,1,20111,35.76,0.18,36.38,0.18,-16.62,-0.08,138.2,0.28
45,Entry long,2023-10-31 09:55,Long,2011.1,1,20111,35.76,0.18,36.38,0.18,-16.62,-0.08,138.2,0.28
46,Exit long,2023-10-31 10:25,Exit,2013.6,1,20159,-24.24,-0.12,1.38,0.01,-23.62,-0.12,113.96,0.23
46,Entry long,2023-10-31 10:20,Long,2015.9,1,20159,-24.24,-0.12,1.38,0.01,-23.62,-0.12,113.96,0.23
47,Exit long,2023-11-09 11:55,Exit,1965,1,19673,-24.24,-0.12,28.38,0.14,-23.62,-0.12,89.72,0.18
47,Entry long,2023-11-09 10:40,Long,1967.3,1,19673,-24.24,-0.12,28.38,0.14,-23.62,-0.12,89.72,0.18
48,Exit long,2023-11-09 14:00,Exit,1966.9,1,19689,-21.24,-0.11,23.38,0.12,-20.62,-0.10,68.48,0.14
48,Entry long,2023-11-09 13:20,Long,1968.9,1,19689,-21.24,-0.11,23.38,0.12,-20.62,-0.10,68.48,0.14
49,Exit long,2023-11-14 09:45,Exit,1971.9,1,19751,-33.24,-0.17,1.38,0.01,-32.62,-0.17,35.24,0.07
49,Entry long,2023-11-14 09:40,Long,1975.1,1,19751,-33.24,-0.17,1.38,0.01,-32.62,-0.17,35.24,0.07
