Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
32,Exit long,2023-07-25 14:55,Exit,15712,1,31449,-26.24,-0.08,22.38,0.07,-25.62,-0.08,-84.18,-0.17
32,Entry long,2023-07-25 14:40,Long,15724.5,1,31449,-26.24,-0.08,22.38,0.07,-25.62,-0.08,-84.18,-0.17
33,Exit long,2023-07-27 09:55,Exit,15860,1,31750.5,-31.74,-0.10,56.88,0.18,-31.12,-0.10,-115.92,-0.23
33,Entry long,2023-07-27 09:40,Long,15875.25,1,31750.5,-31.74,-0.10,56.88,0.18,-31.12,-0.10,-115.92,-0.23
34,Exit long,2023-07-27 10:05,Exit,15853.25,1,31741,-35.74,-0.11,27.38,0.09,-35.12,-0.11,-151.66,-0.30
34,Entry long,2023-07-27 10:00,Long,15870.5,1,31741,-35.74,-0.11,27.38,0.09,-35.12,-0.11,-151.66,-0.30
35,Exit long,2023-07-28 09:50,Exit,15815.75,1,31548.5,81.76,0.26,82.38,0.26,-1.12,0.00,-69.9,-0.14
35,Entry long,2023-07-28 09:45,Long,15774.25,1,31548.5,81.76,0.26,82.38,0.26,-1.12,0.00,-69.9,-0.14
36,Exit long,2023-07-28 11:10,Exit,15844.75,1,31595,93.26,0.30,93.88,0.30,-32.62,-0.10,23.36,0.05
36,Entry long,2023-07-28 10:30,Long,15797.5,1,31595,93.26,0.30,93.88,0.30,-32.62,-0.10,23.36,0.05
37,Exit long,2023-08-04 09:40,Exit,15546.75,1,31145.5,-53.24,-0.17,3.38,0.01,-52.62,-0.17,-29.88,-0.06
37,Entry long,2023-08-04 09:40,Long,15572.75,1,31145.5,-53.24,-0.17,3.38,0.01,-52.62,-0.17,-29.88,-0.06
38,Exit long,2023-08-04 09:50,Exit,15473.5,1,31006,-60.24,-0.19,76.88,0.25,-59.62,-0.19,-90.12,-0.18
38,Entry long,2023-08-04 09:45,Long,15503,1,31006,-60.24,-0.19,76.88,0.25,-59.62,-0.19,-90.12,-0.18
39,Exit long,2023-08-10 09:45,Exit,15373.25,1,30637.5,107.76,0.35,108.38,0.35,-9.12,-0.03,17.64,0.04
39,Entry long,2023-08-10 09:35,Long,15318.75,1,30637.5,107.76,0.35,108.38,0.35,-9.12,-0.03,17.64,0.04
40,Exit long,2023-08-10 10:35,Exit,15364.25,1,30790.5,-63.24,-0.21,92.38,0.30,-62.62,-0.20,-45.6,-0.09
40,Entry long,2023-08-10 09:55,Long,15395.25,1,30790.5,-63.24,-0.21,92.38,0.30,-62.62,-0.20,-45.6,-0.09
41,Exit long,2023-08-14 12:20,Exit,15174.25,1,30399.5,-52.24,-0.17,96.88,0.32,-51.62,-0.17,-97.84,-0.20
41,Entry long,2023-08-14 10:40,Long,15199.75,1,30399.5,-52.24,-0.17,96.88,0.32,-51.62,-0.17,-97.84,-0.20
42,Exit long,2023-08-21 09:45,Exit,14862.75,1,29753,-28.74,-0.10,23.88,0.08,-28.12,-0.09,-126.58,-0.25
