Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
73,Entry long,2025-09-18 23:30,Inst,3687,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,2312,4.62
74,Exit long,2025-09-19 14:15,Inst X,3717.6,1,36851,322,0.87,323.5,0.88,-92.5,-0.25,2634,5.27
74,Entry long,2025-09-19 03:30,Inst,3685.1,1,36851,322,0.87,323.5,0.88,-92.5,-0.25,2634,5.27
75,Exit long,2025-09-25 08:45,Inst X,3763.7,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2503,5.01
75,Entry long,2025-09-25 02:15,Inst,3776.5,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2503,5.01
76,Exit long,2025-09-25 23:00,LC X,3764.8,1,37870,-225,-0.59,23.5,0.06,-223.5,-0.59,2278,4.56
76,Entry long,2025-09-25 14:45,LC,3787,1,37870,-225,-0.59,23.5,0.06,-223.5,-0.59,2278,4.56
77,Exit long,2025-10-02 23:00,Inst X,3868.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2135,4.27
77,Entry long,2025-10-02 22:00,Inst,3882.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2135,4.27
78,Exit long,2025-10-03 11:45,Inst X,3916,1,38823,334,0.86,335.5,0.86,-52.5,-0.14,2469,4.94
78,Entry long,2025-10-03 02:15,Inst,3882.3,1,38823,334,0.86,335.5,0.86,-52.5,-0.14,2469,4.94
79,Exit long,2025-10-10 08:45,Inst X,3996.8,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,2303,4.61
79,Entry long,2025-10-10 05:15,Inst,4013.1,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,2303,4.61
80,Exit long,2025-10-16 18:15,LC X,4386,1,43218,639,1.48,640.5,1.48,-5.5,-0.01,2942,5.88
80,Entry long,2025-10-16 16:00,LC,4321.8,1,43218,639,1.48,640.5,1.48,-5.5,-0.01,2942,5.88
81,Exit long,2025-10-28 22:30,Inst X,3967.6,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,2671,5.34
81,Entry long,2025-10-28 20:45,Inst,3994.4,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,2671,5.34
82,Exit long,2025-11-03 18:00,VWAP X,4005.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2378,4.76
82,Entry long,2025-11-03 10:00,VWAP,4034.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2378,4.76
83,Exit long,2025-11-06 06:30,Inst X,4026.5,1,39797,465,1.17,466.5,1.17,-150.5,-0.38,2843,5.69
83,Entry long,2025-11-04 23:45,Inst,3979.7,1,39797,465,1.17,466.5,1.17,-150.5,-0.38,2843,5.69
84,Exit long,2025-11-10 18:00,VWAP X,4126.8,1,40292,973,2.41,974.5,2.42,-300.5,-0.75,3816,7.63
84,Entry long,2025-11-07 11:45,VWAP,4029.2,1,40292,973,2.41,974.5,2.42,-300.5,-0.75,3816,7.63
85,Exit long,2025-11-19 01:00,Inst X,4099,1,40365,622,1.54,623.5,1.54,-84.5,-0.21,4438,8.88
85,Entry long,2025-11-18 03:45,Inst,4036.5,1,40365,622,1.54,623.5,1.54,-84.5,-0.21,4438,8.88
86,Exit long,2025-11-24 18:45,Inst X,4140.6,1,40600,803,1.98,804.5,1.98,-244.5,-0.60,5241,10.48
86,Entry long,2025-11-21 07:45,Inst,4060,1,40600,803,1.98,804.5,1.98,-244.5,-0.60,5241,10.48
87,Exit long,2025-11-27 20:00,VWAP X,4224.1,1,41472,766,1.85,767.5,1.85,-229.5,-0.55,6007,12.01
87,Entry long,2025-11-25 12:15,VWAP,4147.2,1,41472,766,1.85,767.5,1.85,-229.5,-0.55,6007,12.01
88,Exit long,2025-12-08 21:30,Inst X,4215.3,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,5907,11.81
