Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
70,Exit long,2025-09-12 11:00,VWAP Exit,3679.6,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2995,5.99
70,Entry long,2025-09-12 10:15,VWAP,3689.9,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2995,5.99
71,Exit long,2025-09-18 21:45,Inst Exit,3668.1,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,2860,5.72
71,Entry long,2025-09-18 21:15,Institutional,3681.3,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,2860,5.72
72,Exit long,2025-09-19 02:30,Inst Exit,3675.8,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,2745,5.49
72,Entry long,2025-09-18 23:30,Institutional,3687,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,2745,5.49
73,Exit long,2025-09-23 04:30,Inst Exit,3800,1,36851,1146,3.11,1147.5,3.11,-92.5,-0.25,3891,7.78
73,Entry long,2025-09-19 03:30,Institutional,3685.1,1,36851,1146,3.11,1147.5,3.11,-92.5,-0.25,3891,7.78
74,Exit long,2025-09-25 09:30,Inst Exit,3759.6,1,37730,-137,-0.36,189.5,0.50,-135.5,-0.36,3754,7.51
74,Entry long,2025-09-24 22:45,Institutional,3773,1,37730,-137,-0.36,189.5,0.50,-135.5,-0.36,3754,7.51
75,Exit long,2025-10-02 23:00,Inst Exit,3868.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,3611,7.22
75,Entry long,2025-10-02 22:00,Institutional,3882.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,3611,7.22
76,Exit long,2025-10-06 20:15,Inst Exit,4000,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,4785,9.57
76,Entry long,2025-10-03 02:15,Institutional,3882.3,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,4785,9.57
77,Exit long,2025-10-10 08:45,Inst Exit,3996.8,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,4619,9.24
77,Entry long,2025-10-10 05:15,Institutional,4013.1,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,4619,9.24
78,Exit long,2025-10-16 15:45,VWAP Exit,4320.1,1,42242,956,2.26,957.5,2.27,-283.5,-0.67,5575,11.15
78,Entry long,2025-10-15 10:15,VWAP,4224.2,1,42242,956,2.26,957.5,2.27,-283.5,-0.67,5575,11.15
79,Exit long,2025-10-28 22:30,Inst Exit,3967.6,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,5304,10.61
79,Entry long,2025-10-28 20:45,Institutional,3994.4,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,5304,10.61
80,Exit long,2025-11-03 18:00,VWAP Exit,4005.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,5011,10.02
80,Entry long,2025-11-03 10:00,VWAP,4034.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,5011,10.02
81,Exit long,2025-11-10 07:15,Inst Exit,4100,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,6211,12.42
81,Entry long,2025-11-04 23:45,Institutional,3979.7,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,6211,12.42
82,Exit long,2025-11-19 01:00,Inst Exit,4100,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,6843,13.69
82,Entry long,2025-11-18 03:45,Institutional,4036.5,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,6843,13.69
83,Exit long,2025-11-25 21:30,Inst Exit,4200,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,8240,16.48
83,Entry long,2025-11-21 07:45,Institutional,4060,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,8240,16.48
84,Exit long,2025-12-03 02:30,Inst Exit,4232.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,8087,16.17
84,Entry long,2025-12-02 20:15,Institutional,4247.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,8087,16.17
85,Exit long,2025-12-03 11:45,Inst Exit,4232.3,1,42449,-129,-0.30,282.5,0.67,-127.5,-0.30,7958,15.92
85,Entry long,2025-12-03 07:45,Institutional,4244.9,1,42449,-129,-0.30,282.5,0.67,-127.5,-0.30,7958,15.92
86,Exit long,2025-12-08 21:30,Inst Exit,4215.3,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,7858,15.72
86,Entry long,2025-12-08 20:15,Institutional,4225,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,7858,15.72
87,Exit long,2025-12-08 23:45,Inst Exit,4213.7,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,7769,15.54
87,Entry long,2025-12-08 22:15,Institutional,4222.3,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,7769,15.54
88,Exit long,2025-12-10 14:00,Inst Exit,4214,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,7579,15.16
88,Entry long,2025-12-09 04:15,Institutional,4232.7,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,7579,15.16
89,Exit long,2025-12-22 01:45,VWAP Exit,4449.1,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,8327,16.65
89,Entry long,2025-12-19 10:15,VWAP,4374,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,8327,16.65
90,Exit long,2026-01-25 19:30,VWAP Exit,5044.7,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,9173,18.35
90,Entry long,2026-01-23 10:45,VWAP,4959.8,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,9173,18.35
91,Exit long,2026-01-28 18:00,VWAP Exit,5449.3,1,52648,1842,3.50,1843.5,3.50,-34.5,-0.07,11015,22.03
91,Entry long,2026-01-28 10:30,VWAP,5264.8,1,52648,1842,3.50,1843.5,3.50,-34.5,-0.07,11015,22.03
92,Exit long,2026-02-08 18:00,Inst Exit,5001.4,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,12200,24.40
92,Entry long,2026-02-06 00:45,Institutional,4882.6,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,12200,24.40
93,Exit long,2026-02-09 18:00,VWAP Exit,5019.9,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,11803,23.61
93,Entry long,2026-02-09 09:45,VWAP,5059.3,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,11803,23.61
94,Exit long,2026-02-18 09:30,Inst Exit,5000,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,12632,25.26
94,Entry long,2026-02-17 21:15,Institutional,4916.8,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,12632,25.26
95,Exit long,2026-02-22 18:45,VWAP Exit,5192.9,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,13907,27.81
95,Entry long,2026-02-20 10:45,VWAP,5065.1,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,13907,27.81
96,Exit long,2026-02-25 15:45,VWAP Exit,5185.6,1,52101,-248,-0.48,269.5,0.52,-246.5,-0.47,13659,27.32
96,Entry long,2026-02-25 10:45,VWAP,5210.1,1,52101,-248,-0.48,269.5,0.52,-246.5,-0.47,13659,27.32
97,Exit long,2026-03-06 06:45,Inst Exit,5074.1,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,13135,26.27
97,Entry long,2026-03-05 20:45,Institutional,5126.2,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,13135,26.27
98,Exit long,2026-03-08 18:00,Inst Exit,5200,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,13833,27.67
98,Entry long,2026-03-06 08:45,Institutional,5129.9,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,13833,27.67
99,Exit long,2026-03-17 11:30,Inst Exit,4993.4,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,13588,27.18
99,Entry long,2026-03-16 21:30,Institutional,5017.6,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,13588,27.18
100,Exit long,2026-04-16 21:00,Inst Exit,4804.7,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,13437,26.87
100,Entry long,2026-04-16 20:45,Institutional,4819.5,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,13437,26.87
101,Exit long,2026-04-17 09:00,Inst Exit,4900,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,14338,28.68
101,Entry long,2026-04-16 22:00,Institutional,4809.6,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,14338,28.68
102,Exit long,2026-04-21 10:30,Inst Exit,4771.5,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,13920,27.84
102,Entry long,2026-04-19 21:15,Institutional,4813,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,13920,27.84
