Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
349,Entry long,2025-08-01 01:45,W-Long,3346.9,1,33469,-34,-0.10,51.5,0.15,-32.5,-0.10,-1420,-2.84
350,Exit long,2025-08-04 01:30,WL-X,3409.4,1,34125,-34,-0.10,12.5,0.04,-32.5,-0.10,-1454,-2.91
350,Entry long,2025-08-03 23:55,W-Long,3412.5,1,34125,-34,-0.10,12.5,0.04,-32.5,-0.10,-1454,-2.91
351,Exit long,2025-08-05 21:10,WL-X,3434.2,1,34359,-20,-0.06,44.5,0.13,-18.5,-0.05,-1474,-2.95
351,Entry long,2025-08-05 19:20,W-Long,3435.9,1,34359,-20,-0.06,44.5,0.13,-18.5,-0.05,-1474,-2.95
352,Exit long,2025-08-11 21:25,WL-X,3401.4,1,34041,-30,-0.09,44.5,0.13,-28.5,-0.08,-1504,-3.01
352,Entry long,2025-08-11 20:40,W-Long,3404.1,1,34041,-30,-0.09,44.5,0.13,-28.5,-0.08,-1504,-3.01
353,Exit long,2025-08-12 12:10,WL-X,3397.9,1,34064,-88,-0.26,30.5,0.09,-86.5,-0.25,-1592,-3.18
353,Entry long,2025-08-12 11:30,W-Long,3406.4,1,34064,-88,-0.26,30.5,0.09,-86.5,-0.25,-1592,-3.18
354,Exit long,2025-08-12 19:45,WL-X,3400.8,1,34033,-28,-0.08,10.5,0.03,-26.5,-0.08,-1620,-3.24
354,Entry long,2025-08-12 18:20,W-Long,3403.3,1,34033,-28,-0.08,10.5,0.03,-26.5,-0.08,-1620,-3.24
355,Exit long,2025-08-12 23:00,WL-X,3400.3,1,34038,-38,-0.11,11.5,0.03,-36.5,-0.11,-1658,-3.32
355,Entry long,2025-08-12 22:50,W-Long,3403.8,1,34038,-38,-0.11,11.5,0.03,-36.5,-0.11,-1658,-3.32
356,Exit long,2025-08-15 01:10,WL-X,3391.6,1,33941,-28,-0.08,6.5,0.02,-26.5,-0.08,-1686,-3.37
356,Entry long,2025-08-15 01:05,W-Long,3394.1,1,33941,-28,-0.08,6.5,0.02,-26.5,-0.08,-1686,-3.37
357,Exit long,2025-08-18 00:45,WL-X,3401,1,33931,76,0.22,77.5,0.23,-8.5,-0.03,-1610,-3.22
357,Entry long,2025-08-17 23:35,W-Long,3393.1,1,33931,76,0.22,77.5,0.23,-8.5,-0.03,-1610,-3.22
358,Exit long,2025-08-18 01:15,WL-X,3398.7,1,34016,-32,-0.09,5.5,0.02,-30.5,-0.09,-1642,-3.28
358,Entry long,2025-08-18 01:05,W-Long,3401.6,1,34016,-32,-0.09,5.5,0.02,-30.5,-0.09,-1642,-3.28
359,Exit long,2025-08-19 09:00,WL-X,3378,1,33813,-36,-0.11,80.5,0.24,-34.5,-0.10,-1678,-3.36
359,Entry long,2025-08-18 23:00,W-Long,3381.3,1,33813,-36,-0.11,80.5,0.24,-34.5,-0.10,-1678,-3.36
360,Exit short,2025-08-19 20:10,MS-X,3358.5,1,33568,-20,-0.06,16.5,0.05,-18.5,-0.06,-1698,-3.40
360,Entry short,2025-08-19 19:55,M-Short,3356.8,1,33568,-20,-0.06,16.5,0.05,-18.5,-0.06,-1698,-3.40
