Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
52,Exit long,2025-11-27 20:00,VWAP X,4224.1,1,41472,766,1.85,767.5,1.85,-229.5,-0.55,4516,9.03
52,Entry long,2025-11-25 12:15,VWAP,4147.2,1,41472,766,1.85,767.5,1.85,-229.5,-0.55,4516,9.03
53,Exit long,2025-12-18 20:00,VWAP X,4351.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,4333,8.67
53,Entry long,2025-12-18 10:45,VWAP,4369.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,4333,8.67
54,Exit long,2025-12-22 01:45,VWAP X,4449.1,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,5081,10.16
54,Entry long,2025-12-19 10:15,VWAP,4374,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,5081,10.16
55,Exit long,2026-01-25 19:30,VWAP X,5044.7,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,5927,11.85
55,Entry long,2026-01-23 10:45,VWAP,4959.8,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,5927,11.85
56,Exit long,2026-02-09 18:00,VWAP X,5019.9,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,5530,11.06
56,Entry long,2026-02-09 09:45,VWAP,5059.3,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,5530,11.06
57,Exit long,2026-02-22 18:45,VWAP X,5192.9,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,6805,13.61
57,Entry long,2026-02-20 10:45,VWAP,5065.1,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,6805,13.61
58,Exit long,2026-02-24 16:45,LC X,5158,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,6516,13.03
58,Entry long,2026-02-24 15:30,LC,5186.6,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,6516,13.03
59,Exit long,2026-04-17 09:00,Inst X,4900,1,48164,833,1.73,834.5,1.73,-165.5,-0.34,7349,14.70
59,Entry long,2026-04-16 23:15,Inst,4816.4,1,48164,833,1.73,834.5,1.73,-165.5,-0.34,7349,14.70
